Date/time	4  High Voltage phase A	5  High Voltage phase B	6  High Voltage phase C	9  Mode Anode PS Voltage	10  Mode Anode PS Current	11  Oil Temperature	12  Water In Temperature	13  Collector A Temperature	15  Body A Temperature	17  Collector B Temperature	19  Body B Temperature	21  A1 Magnet Current	22  A2 Magnet Current	23  A3 Magnet Current	24  A4 Magnet Current	25  Vac Ion A	26  B1 Magnet Current	27  B2 Magnet Current	28  B3 Magnet Current	29  B4 Magnet Current	30  Vac Ion B	31  Kly A Filament Voltage	32  Kly A Filament Current	33  Kly B Filament Voltage	34  Kly B Filament Current	41  Kly A Average Power	43  Kly B Average Power	53  HV DC Voltage	54  HV DC Current	97  Pump Frequency	98  Pump Pressure Out	99  Pump Pressure In	
25.08.02 20:01:01	4245,50	4196,45	4241,04	0,01	95,77	31,74	23,06	26,32	22,11	23,91	22,71	22,71	25,87	13,82	20,05	1,67	24,60	29,28	14,07	18,66	0,57	24,71	23,24	22,24	23,68	0,11	0,78	0,10	0,01	37,55	2,90	-0,52	
25.08.02 20:11:02	4253,52	4183,97	4236,58	0,01	95,63	32,46	22,17	25,61	21,20	23,20	21,80	22,71	25,91	13,83	20,05	1,62	24,62	29,26	14,07	18,62	0,02	24,66	23,03	22,17	23,49	0,06	0,71	0,14	0,01	37,47	2,92	-0,62	
25.08.02 20:21:02	4218,74	4150,97	4200,02	22,85	94,99	32,80	22,77	26,76	21,33	24,48	21,94	22,73	25,94	13,89	20,02	1,82	24,67	29,25	14,11	18,65	0,02	24,66	23,00	22,17	23,50	7,49	12,33	58,58	2,26	37,22	2,92	-0,50	
25.08.02 20:31:02	4189,32	4122,44	4167,02	22,79	94,58	32,76	24,20	28,76	22,99	26,61	23,47	22,74	25,94	13,93	20,03	1,65	24,64	29,26	14,04	18,66	0,84	24,63	22,98	22,15	23,47	72,32	76,90	87,46	5,33	37,15	3,00	-0,50	
25.08.02 20:41:02	4183,97	4127,79	4171,48	22,81	94,54	33,36	27,98	32,67	28,25	30,74	28,56	22,75	25,96	13,94	20,00	1,71	24,67	29,26	14,08	18,66	3,69	24,65	23,01	22,18	23,53	73,12	80,47	87,62	5,34	37,10	3,05	-0,40	
25.08.02 20:51:02	4181,29	4132,25	4168,81	22,80	95,05	33,27	28,81	33,14	29,60	31,54	30,04	22,74	25,97	13,94	20,02	1,77	24,63	29,29	14,09	18,71	0,02	24,64	22,98	22,15	23,50	72,40	81,22	87,69	5,34	37,25	3,05	-0,55	
25.08.02 21:01:03	4187,53	4129,57	4169,70	22,75	94,48	33,70	29,18	33,46	29,87	31,81	30,37	22,75	25,99	13,93	20,05	1,65	24,63	29,25	14,13	18,66	2,12	24,61	22,98	22,14	23,43	71,82	81,08	87,68	5,33	37,10	3,00	-0,40	
25.08.02 21:11:04	4190,21	4126,90	4165,24	22,83	94,54	33,76	29,39	33,65	30,16	32,18	30,79	22,76	26,00	13,96	20,04	1,83	24,63	29,29	14,12	18,62	0,02	24,60	22,95	22,13	23,46	71,38	80,87	87,63	5,32	37,15	3,05	-0,50	
25.08.02 21:21:04	4194,67	4136,71	4179,51	22,86	94,68	34,51	29,80	34,06	30,52	32,46	31,06	22,77	26,00	13,94	20,01	1,86	24,65	29,30	14,12	18,65	0,46	24,60	22,96	22,09	23,36	71,70	81,55	87,80	5,34	37,25	3,10	-0,50	
25.08.02 21:31:05	4205,37	4134,03	4180,40	22,86	94,31	34,69	29,85	34,12	30,61	32,65	31,29	22,76	25,99	13,92	20,03	1,86	24,66	29,27	14,09	18,67	2,46	24,60	22,98	22,10	23,38	71,62	81,55	87,90	5,34	37,05	3,05	-0,40	
25.08.02 21:41:06	4201,80	4128,68	4178,62	22,79	94,44	34,81	29,94	34,11	30,71	32,71	31,35	22,75	25,99	13,91	20,07	1,69	24,64	29,28	14,13	18,69	4,26	24,58	22,95	22,10	23,41	68,71	78,62	87,17	5,25	37,15	3,10	-0,40	
25.08.02 21:51:06	4195,56	4152,76	4176,83	22,83	94,31	35,21	30,03	34,16	30,69	32,76	31,42	22,77	26,02	13,91	20,02	1,75	24,64	29,28	14,11	18,67	1,47	24,55	22,92	22,10	23,39	68,16	78,55	87,22	5,25	37,10	3,10	-0,40	
25.08.02 22:01:06	4200,91	4152,76	4194,67	22,76	94,41	35,42	30,09	34,20	30,72	32,76	31,46	22,78	26,03	13,93	20,07	1,70	24,62	29,27	14,10	18,69	1,45	24,61	22,97	22,11	23,43	68,43	78,36	87,30	5,26	36,95	3,03	-0,30	
25.08.02 22:11:06	4221,42	4158,11	4199,13	22,75	94,34	35,53	30,07	34,31	30,83	32,84	31,59	22,76	26,02	13,87	20,06	1,66	24,67	29,27	14,09	18,68	0,02	24,56	22,92	22,08	23,36	69,00	79,46	87,47	5,29	37,22	3,10	-0,45	
25.08.02 22:21:06	4169,70	4123,33	4151,87	22,78	94,37	36,07	30,17	34,47	30,83	32,82	31,58	22,78	26,04	13,99	20,06	1,72	24,66	29,27	14,14	18,65	0,38	24,52	22,88	22,05	23,38	65,76	76,09	86,62	5,18	37,05	3,08	-0,37	
25.08.02 22:31:07	4176,83	4130,46	4161,67	22,80	94,71	36,69	30,29	34,73	31,05	32,83	31,55	22,78	26,03	13,97	20,06	1,72	24,67	29,29	14,14	18,66	3,75	24,53	22,88	22,07	23,37	66,00	76,25	86,75	5,19	37,17	3,08	-0,35	
25.08.02 22:41:08	4167,02	4113,52	4160,78	22,76	94,68	37,24	30,26	34,76	30,93	32,85	31,52	22,77	26,03	14,01	20,06	1,67	24,67	29,33	14,13	18,64	4,56	24,55	22,93	22,06	23,40	64,81	75,78	86,59	5,18	37,17	3,10	-0,47	
25.08.02 22:51:09	4172,37	4129,57	4157,22	22,80	94,54	37,49	30,34	34,79	30,95	32,88	31,54	22,78	26,05	13,98	20,01	1,75	24,64	29,26	14,13	18,68	1,86	24,54	22,93	22,09	23,41	65,35	76,04	86,68	5,20	37,05	3,10	-0,37	
25.08.02 23:01:10	4171,48	4114,41	4163,46	22,77	94,24	37,42	30,32	34,69	30,94	32,80	31,52	22,78	26,05	13,98	20,08	1,67	24,67	29,27	14,13	18,71	0,02	24,53	22,92	22,05	23,38	65,02	75,71	86,61	5,19	37,25	3,10	-0,47	
25.08.02 23:11:11	4162,57	4123,33	4164,35	22,78	94,51	37,60	30,14	34,61	30,81	32,76	31,48	22,79	26,06	13,98	20,04	1,71	24,66	29,26	14,08	18,64	2,41	24,53	22,90	22,06	23,39	64,70	75,76	86,70	5,19	37,05	3,10	-0,45	
25.08.02 23:21:11	4176,83	4123,33	4167,92	22,74	94,07	37,66	30,13	34,56	30,79	32,68	31,45	22,79	26,06	13,97	20,05	1,65	24,66	29,26	14,13	18,67	2,19	24,53	22,89	22,04	23,34	66,41	77,76	87,10	5,24	37,28	3,12	-0,45	
25.08.02 23:31:12	4165,24	4121,55	4166,13	22,78	94,31	37,97	30,13	34,63	30,83	32,68	31,46	22,78	26,05	13,98	20,06	1,67	24,65	29,25	14,13	18,70	0,02	24,55	22,90	22,06	23,39	65,48	77,31	87,14	5,23	37,17	3,03	-0,47	
25.08.02 23:41:13	4175,05	4123,33	4168,81	22,83	93,86	38,10	30,05	34,55	30,77	32,68	31,44	22,78	26,06	13,97	20,08	1,79	24,68	29,28	14,12	18,67	0,02	24,52	22,92	22,06	23,41	65,89	77,74	87,22	5,25	37,17	3,08	-0,40	
25.08.02 23:51:13	4180,40	4136,71	4164,35	22,82	94,24	38,07	30,02	34,50	30,74	32,64	31,41	22,80	26,08	13,95	20,03	1,78	24,67	29,26	14,12	18,63	0,34	24,51	22,91	22,06	23,40	66,16	77,87	87,25	5,24	37,20	3,00	-0,40	
26.08.02 00:01:14	4179,51	4135,81	4166,13	22,82	94,24	38,24	30,00	34,52	30,77	32,59	31,31	22,78	26,07	13,95	20,05	1,80	24,68	29,27	14,13	18,67	4,55	24,51	22,90	22,05	23,38	66,36	78,08	87,34	5,25	36,70	3,20	-0,40	
26.08.02 00:11:14	4177,73	4128,68	4162,57	22,81	94,37	38,23	29,80	34,30	30,60	32,41	31,29	22,78	26,06	13,96	20,05	1,78	24,67	29,25	14,13	18,67	0,02	24,51	22,92	22,06	23,39	66,05	77,31	87,16	5,25	36,90	3,10	-0,40	
26.08.02 00:21:14	4175,05	4129,57	4168,81	22,81	94,65	38,47	29,77	34,40	30,60	32,41	31,16	22,78	26,05	13,95	20,05	1,78	24,64	29,24	14,13	18,67	1,73	24,52	22,91	22,08	23,40	66,17	77,50	87,20	5,25	37,10	3,10	-0,50	
26.08.02 00:31:15	4185,75	4130,46	4178,62	22,73	94,27	38,46	29,71	34,25	30,51	32,37	31,17	22,78	26,06	13,95	20,04	1,61	24,67	29,29	14,19	18,66	3,58	24,52	22,89	22,05	23,36	66,11	77,52	87,32	5,26	37,40	3,10	-0,40	
26.08.02 00:41:16	4187,53	4134,03	4161,67	22,86	94,37	38,67	29,73	34,36	30,51	32,34	31,15	22,78	26,07	13,97	20,05	1,85	24,65	29,30	14,12	18,67	1,72	24,53	22,89	22,04	23,35	66,09	77,85	87,33	5,26	37,10	3,10	-0,30	
26.08.02 00:51:16	4187,53	4133,14	4182,18	22,75	94,27	38,48	29,71	34,39	30,54	32,40	31,13	22,79	26,06	13,94	20,02	1,65	24,66	29,28	14,12	18,69	4,54	24,57	22,96	22,10	23,38	66,48	78,08	87,44	5,27	37,10	3,10	-0,50	
26.08.02 01:01:17	4182,18	4131,36	4174,16	22,81	94,44	38,54	29,74	34,31	30,48	32,39	31,12	22,79	26,08	13,95	20,04	1,82	24,67	29,27	14,16	18,76	0,71	24,54	22,94	22,08	23,40	65,83	77,73	87,39	5,25	37,20	3,00	-0,40	
26.08.02 01:11:18	4179,51	4134,03	4167,92	22,81	94,58	38,62	29,67	34,23	30,42	32,34	31,09	22,80	26,08	13,96	20,06	1,77	24,67	29,29	14,16	18,66	0,02	24,53	22,94	22,08	23,40	65,73	77,35	87,20	5,25	36,80	3,10	-0,40	
26.08.02 01:21:18	4181,29	4126,90	4173,27	22,82	94,31	38,76	29,64	34,18	30,45	32,29	31,07	22,80	26,07	13,95	20,04	1,81	24,68	29,27	14,15	18,67	5,22	24,53	22,92	22,05	23,35	66,30	77,28	87,29	5,25	36,80	3,10	-0,40	
26.08.02 01:31:19	4185,75	4132,25	4169,70	22,84	94,10	38,63	29,67	34,24	30,46	32,33	31,07	22,79	26,07	13,96	20,04	1,82	24,63	29,27	14,14	18,70	2,43	24,51	22,90	22,05	23,38	66,16	77,70	87,24	5,25	37,10	3,10	-0,30	
26.08.02 01:41:19	4179,51	4126,90	4175,05	22,81	94,31	38,48	29,55	34,06	30,27	32,17	31,01	22,78	26,06	13,94	20,02	1,78	24,67	29,24	14,15	18,66	4,36	24,55	22,91	22,10	23,39	66,40	77,12	87,24	5,24	36,92	3,12	-0,43	
26.08.02 01:51:19	4181,29	4137,60	4170,59	22,79	94,37	38,53	29,44	34,03	30,26	32,14	30,90	22,76	26,08	13,95	20,08	1,68	24,69	29,28	14,13	18,71	0,02	24,52	22,92	22,08	23,39	66,67	77,11	87,41	5,25	36,87	3,10	-0,40	
26.08.02 02:01:20	4190,21	4135,81	4172,37	22,86	94,54	38,52	29,43	34,15	30,21	32,09	30,85	22,78	26,07	13,94	20,00	1,85	24,67	29,28	14,15	18,68	5,64	24,52	22,92	22,05	23,33	66,49	77,38	87,30	5,26	37,12	3,17	-0,40	
26.08.02 02:11:21	4183,08	4124,22	4177,73	22,76	93,90	38,67	29,30	34,09	30,21	32,08	30,89	22,78	26,07	13,94	20,06	1,70	24,65	29,26	14,14	18,68	0,02	24,54	22,92	22,05	23,36	66,32	77,19	87,36	5,25	37,00	3,10	-0,45	
26.08.02 02:21:21	4189,32	4132,25	4175,05	22,85	94,27	38,62	29,80	34,34	30,32	32,44	31,02	22,79	26,06	13,95	20,03	1,87	24,65	29,28	14,12	18,72	2,33	24,54	22,86	22,05	23,35	66,43	77,35	87,37	5,26	36,78	3,10	-0,45	
26.08.02 02:31:22	4175,05	4129,57	4169,70	22,85	94,41	38,57	29,90	34,39	30,67	32,55	31,37	22,79	26,05	13,94	20,04	1,84	24,64	29,30	14,15	18,71	1,64	24,53	22,94	22,04	23,35	65,86	77,01	87,24	5,25	37,03	3,10	-0,37	
26.08.02 02:41:23	4186,64	4126,01	4175,05	22,85	94,34	38,60	29,72	34,36	30,54	32,41	31,20	22,78	26,08	13,95	20,03	1,85	24,67	29,26	14,12	18,70	2,01	24,53	22,95	22,05	23,36	66,19	77,43	87,25	5,26	37,05	3,10	-0,43	
26.08.02 02:51:23	4185,75	4143,84	4176,83	22,83	94,14	38,65	29,57	34,13	30,40	32,19	31,07	22,78	26,09	13,94	20,02	1,84	24,68	29,28	14,12	18,67	2,39	24,53	22,91	22,06	23,37	66,16	77,57	87,39	5,27	37,25	3,10	-0,35	
26.08.02 03:01:24	4175,94	4126,90	4161,67	22,80	94,17	38,57	29,44	34,06	30,22	32,19	30,97	22,78	26,07	13,96	19,97	1,72	24,67	29,29	14,12	18,65	1,44	24,49	22,88	22,05	23,38	64,98	76,24	87,09	5,23	37,30	3,10	-0,45	
26.08.02 03:11:25	4178,62	4126,01	4164,35	22,86	94,24	38,64	29,43	34,09	30,21	32,10	30,86	22,79	26,08	13,97	20,03	1,82	24,69	29,25	14,12	18,68	4,72	24,50	22,88	22,02	23,33	64,92	76,30	87,07	5,23	37,20	3,15	-0,40	
26.08.02 03:21:25	4174,16	4117,09	4153,65	22,82	94,54	38,74	29,31	34,03	30,13	32,06	30,83	22,79	26,08	13,95	20,02	1,67	24,69	29,33	14,14	18,71	0,02	24,51	22,88	22,05	23,35	64,73	75,70	86,97	5,22	37,25	3,10	-0,40	
26.08.02 03:31:25	4177,73	4122,44	4163,46	22,77	94,20	38,75	29,36	34,00	30,08	32,04	30,78	22,79	26,07	13,98	20,00	1,72	24,67	29,30	14,11	18,71	0,76	24,49	22,85	22,03	23,35	65,11	76,04	87,10	5,22	37,05	3,17	-0,43	
26.08.02 03:41:26	4175,94	4120,65	4158,11	22,77	94,20	38,76	29,42	34,03	30,18	32,04	30,87	22,78	26,06	13,96	20,05	1,71	24,71	29,29	14,12	18,69	0,38	24,52	22,88	22,04	23,36	64,70	75,66	86,94	5,22	36,97	3,10	-0,40	
26.08.02 03:51:26	4169,70	4115,30	4152,76	22,83	94,27	38,71	29,49	34,09	30,19	32,17	30,91	22,79	26,07	13,98	20,03	1,79	24,68	29,27	14,15	18,71	5,16	24,51	22,90	22,05	23,36	64,19	75,60	86,79	5,21	37,00	3,10	-0,40	
26.08.02 04:01:27	4185,75	4126,01	4173,27	22,75	94,27	38,91	29,58	33,76	30,21	31,72	30,86	22,78	26,06	14,02	20,05	1,74	24,67	29,29	14,15	18,68	0,08	24,46	22,88	22,00	23,30	0,36	2,25	52,34	1,18	37,28	3,10	-0,40	
26.08.02 06:31:49	4255,31	4183,97	4271,36	0,01	0,58	0,02	0,02	0,02	0,02	0,02	0,02	0,01	0,01	0,01	0,01	0,02	0,01	0,01	0,01	0,01	0,02	0,02	0,02	0,10	0,04	0,06	0,06	0,05	0,00	-1,00	2,80	2,80	
26.08.02 06:41:49	4223,20	4160,78	4222,31	0,01	95,29	37,90	25,85	28,98	24,38	26,65	24,74	22,73	25,94	13,76	20,12	1,61	24,66	29,27	14,12	18,72	0,38	24,62	23,18	22,18	23,75	0,06	0,54	0,08	0,01	37,20	3,00	-0,50	
26.08.02 06:51:50	4219,64	4159,00	4221,42	0,08	95,60	37,97	27,81	30,77	25,75	28,52	26,22	22,74	25,97	13,81	20,03	1,79	24,64	29,26	14,10	18,65	3,06	24,64	23,07	22,19	23,53	0,06	0,81	0,10	0,02	37,00	3,10	-0,50	
26.08.02 07:01:50	4231,23	4175,05	4217,85	0,03	95,87	37,97	25,43	28,63	24,18	26,20	24,51	22,74	25,96	13,71	20,02	1,65	24,65	29,20	14,14	18,62	3,50	24,59	23,65	22,21	24,25	0,06	0,70	0,09	0,01	37,08	3,00	-0,45	
26.08.02 07:11:51	4247,28	4187,53	4224,09	0,05	95,43	37,81	27,44	30,56	25,38	28,23	25,83	22,73	25,98	13,74	20,01	1,72	24,62	29,32	14,09	18,65	1,94	24,60	22,96	22,19	23,50	0,06	0,83	0,08	0,01	37,08	3,08	-0,47	
26.08.02 07:21:51	4243,71	4180,40	4211,61	0,06	95,23	37,76	28,99	31,93	26,79	29,74	27,28	22,72	25,99	13,81	20,15	1,84	24,70	29,32	14,08	18,74	1,41	24,63	23,01	22,20	23,49	0,06	0,79	0,09	0,01	37,10	3,03	-0,47	
26.08.02 07:31:52	4233,90	4162,57	4224,09	2,55	94,48	37,99	30,27	33,03	27,97	30,97	28,39	22,74	26,00	13,77	20,01	1,90	24,64	29,25	14,09	18,64	5,30	24,60	22,99	22,20	23,49	0,06	0,97	9,75	0,40	37,03	3,10	-0,32	
26.08.02 07:41:53	4159,00	4088,55	4134,03	22,76	94,54	38,26	40,01	43,41	35,83	42,20	36,27	22,75	25,99	13,94	19,96	1,66	24,65	29,27	14,09	18,60	0,62	24,57	22,93	22,14	23,44	72,52	79,11	87,32	5,29	37,10	3,40	-0,12	
26.08.02 07:51:53	4126,90	4066,26	4112,63	22,76	94,27	38,93	30,65	35,31	32,40	33,34	32,20	22,76	26,00	14,05	20,02	1,64	24,67	29,28	14,12	18,64	2,00	24,54	22,91	22,13	23,41	73,41	82,60	88,60	5,43	37,12	3,10	-0,30	
26.08.02 08:01:54	4124,22	4062,69	4126,01	22,76	94,54	39,12	30,33	35,13	31,20	33,09	31,57	22,77	26,03	14,06	20,07	1,68	24,63	29,27	14,11	18,67	2,04	24,59	22,96	22,16	23,48	72,52	82,85	88,48	5,42	37,45	3,10	-0,47	
26.08.02 08:11:55	4189,32	4119,76	4171,48	22,78	94,61	39,24	30,35	35,16	31,18	33,13	31,65	22,76	26,03	13,93	20,01	1,64	24,65	29,28	14,12	18,64	2,00	24,56	22,91	22,14	23,42	76,22	87,31	89,69	5,54	36,97	3,17	-0,43	
26.08.02 08:21:55	4201,80	4134,92	4169,70	22,81	94,37	39,37	30,55	35,38	31,49	33,31	32,05	22,76	26,03	13,92	20,00	1,72	24,67	29,30	14,14	18,65	3,91	24,54	22,89	22,14	23,46	76,54	88,17	89,85	5,55	37,25	3,10	-0,35	
26.08.02 08:31:55	4190,21	4133,14	4172,37	22,78	94,07	39,47	30,82	35,64	31,80	33,65	32,32	22,77	26,06	13,94	20,02	1,63	24,66	29,25	14,11	18,60	2,10	24,57	22,94	22,14	23,38	76,25	88,30	89,78	5,54	37,20	3,10	-0,30	
26.08.02 08:41:56	4185,75	4114,41	4172,37	22,71	94,24	39,48	30,16	33,51	31,22	31,25	31,83	22,76	26,05	13,96	20,04	1,78	24,65	29,30	14,13	18,65	2,49	24,55	22,84	22,11	23,34	32,66	42,23	67,70	3,80	36,90	3,10	-0,40	
26.08.02 08:51:56	4167,92	4100,15	4138,49	22,83	94,51	39,54	30,35	35,10	30,68	32,99	31,45	22,77	26,04	14,01	20,02	1,79	24,63	29,27	14,12	18,67	3,52	24,52	22,89	22,11	23,35	64,14	75,20	86,44	5,17	37,00	3,05	-0,45	
26.08.02 09:01:57	4158,11	4081,42	4126,90	22,84	94,24	39,65	30,60	35,30	30,86	33,22	31,68	22,77	26,06	14,03	20,12	1,86	24,66	29,25	14,07	18,74	1,46	24,53	22,86	22,09	23,36	63,37	74,12	86,23	5,13	37,00	3,10	-0,30	
26.08.02 09:11:58	4120,65	4061,80	4098,36	22,81	94,34	39,71	30,69	35,35	31,02	33,36	31,76	22,79	26,05	14,09	20,04	1,81	24,66	29,28	14,14	18,67	1,97	24,54	22,91	22,13	23,39	61,16	72,13	85,64	5,06	37,05	3,10	-0,35	
26.08.02 09:21:58	4122,44	4065,37	4102,82	22,81	94,41	39,79	30,79	35,50	31,11	33,40	31,90	22,77	26,05	14,09	20,07	1,75	24,68	29,26	14,08	18,73	3,58	24,52	22,89	22,13	23,40	61,19	72,24	85,64	5,07	37,15	3,10	-0,35	
26.08.02 09:31:59	4183,97	4110,85	4145,62	22,84	94,44	39,88	31,05	35,75	31,34	33,69	32,10	22,76	26,07	13,97	20,05	1,86	24,68	29,24	14,11	18,65	2,97	24,53	22,88	22,10	23,35	64,59	75,90	86,66	5,19	37,10	3,10	-0,30	
26.08.02 09:41:59	4180,40	4106,39	4146,51	22,84	94,68	39,98	31,10	35,83	31,50	33,78	32,23	22,78	26,06	13,98	20,04	1,82	24,66	29,29	14,12	18,68	2,80	24,53	22,91	22,09	23,38	63,95	75,60	86,60	5,18	37,22	3,12	-0,32	
26.08.02 09:51:59	4184,86	4134,92	4150,08	22,82	94,65	40,08	31,27	35,97	31,65	33,97	32,41	22,78	26,07	13,94	20,07	1,73	24,64	29,29	14,13	18,71	3,71	24,51	22,89	22,11	23,39	64,97	76,58	86,91	5,21	37,00	3,12	-0,47	
26.08.02 10:02:00	4209,83	4129,57	4180,40	22,76	94,03	40,19	31,41	36,11	31,82	34,09	32,59	22,78	26,07	13,92	20,02	1,61	24,71	29,28	14,11	18,69	2,00	24,55	22,89	22,11	23,36	65,79	77,79	87,08	5,24	36,92	3,12	-0,40	
26.08.02 10:12:01	4186,64	4098,36	4138,49	22,74	94,37	40,27	31,54	36,19	31,88	34,16	32,68	22,77	26,07	14,01	20,05	1,66	24,66	29,28	14,15	18,66	1,56	24,54	22,92	22,11	23,36	63,46	75,22	86,53	5,17	37,15	3,10	-0,37	
26.08.02 10:22:01	4162,57	4104,60	4129,57	22,83	94,34	40,32	31,55	36,21	31,92	34,23	32,70	22,79	26,07	14,01	20,02	1,81	24,67	29,27	14,17	18,64	1,79	24,49	22,84	22,07	23,38	62,92	74,68	86,38	5,16	37,20	3,17	-0,32	
26.08.02 10:32:02	4180,40	4106,39	4139,38	22,77	94,34	40,39	31,53	36,22	31,89	34,19	32,72	22,78	26,07	13,99	20,05	1,67	24,66	29,29	14,14	18,66	1,70	24,54	22,90	22,10	23,37	63,60	75,27	86,55	5,18	37,15	3,12	-0,35	
26.08.02 10:42:03	4159,89	4096,58	4135,81	22,74	94,20	40,51	31,55	36,19	31,90	34,16	32,66	22,78	26,08	14,01	20,02	1,64	24,65	29,30	14,13	18,69	0,65	24,54	22,92	22,10	23,37	62,70	74,12	86,31	5,14	36,90	3,17	-0,47	
26.08.02 10:52:03	4164,35	4107,28	4132,25	22,79	94,37	40,56	31,47	36,18	31,88	34,16	32,64	22,78	26,08	14,00	20,07	1,69	24,67	29,26	14,13	18,74	0,45	24,49	22,86	22,09	23,38	63,06	74,54	86,35	5,15	37,08	3,12	-0,32	
27.08.02 06:19:13	4200,02	4138,49	4195,56	0,01	0,51	0,02	0,02	0,02	0,02	0,02	0,02	0,01	0,01	0,01	0,01	0,32	0,01	0,01	0,01	0,01	0,02	0,02	0,01	0,08	0,03	0,06	0,06	0,05	0,00	38,40	3,00	-0,60	
27.08.02 06:29:13	4177,73	4126,01	4183,97	0,04	95,77	33,87	23,90	27,17	21,98	24,67	22,41	22,68	25,78	13,85	20,02	1,79	24,58	29,29	14,07	18,71	0,78	24,70	23,42	22,21	23,85	0,06	0,67	0,15	0,01	37,25	2,97	-0,65	
27.08.02 06:39:14	4255,31	4193,78	4231,23	0,01	95,77	34,00	25,33	28,49	23,25	26,10	23,74	22,69	25,83	13,76	20,02	1,64	24,65	29,28	14,08	18,69	5,52	24,66	23,07	22,19	23,63	0,06	0,59	0,14	0,01	37,20	2,90	-0,50	
27.08.02 06:49:14	4253,52	4189,32	4252,63	0,01	95,46	34,22	26,68	29,72	24,48	27,37	24,93	22,71	25,87	13,79	20,02	1,60	24,59	29,26	14,10	18,70	0,84	24,66	23,05	22,17	23,56	0,06	0,63	0,15	0,01	37,15	2,97	-0,52	
27.08.02 06:59:14	4157,22	4107,28	4152,76	22,83	94,54	34,48	27,64	32,19	26,01	30,15	26,22	22,72	25,91	13,94	20,03	1,73	24,62	29,28	14,09	18,75	0,02	24,67	23,04	22,20	23,53	68,00	73,27	86,07	5,14	37,10	3,00	-0,47	
27.08.02 07:09:15	4149,19	4101,04	4148,30	22,76	94,48	34,84	30,91	35,31	31,09	33,45	31,12	22,73	25,92	14,02	20,02	1,61	24,62	29,28	14,11	18,68	0,02	24,68	23,05	22,20	23,51	76,30	84,33	88,46	5,43	37,25	3,00	-0,43	
27.08.02 07:19:15	4159,00	4094,79	4145,62	22,85	94,58	35,24	30,79	35,28	31,65	33,37	31,65	22,74	25,95	14,01	20,04	1,81	24,66	29,27	14,12	18,68	1,67	24,65	23,00	22,15	23,49	76,17	85,22	88,48	5,43	36,92	3,08	-0,55	
27.08.02 07:29:15	4159,00	4094,79	4159,89	22,86	94,54	35,74	30,66	35,19	31,48	33,24	31,62	22,73	25,95	14,00	20,04	1,79	24,66	29,25	14,11	18,69	1,56	24,68	23,03	22,18	23,45	75,46	85,25	88,60	5,44	37,35	3,05	-0,50	
27.08.02 07:39:16	4153,65	4105,50	4138,49	22,79	94,27	36,07	30,25	34,84	31,28	32,84	31,49	22,74	25,98	14,04	20,03	1,73	24,66	29,27	14,12	18,72	2,31	24,62	22,99	22,16	23,46	74,47	84,68	88,56	5,43	37,05	3,05	-0,45	
27.08.02 07:49:16	4154,54	4107,28	4155,43	22,80	94,51	36,41	30,02	34,70	31,02	32,76	31,29	22,76	25,98	14,01	20,00	1,71	24,65	29,24	14,10	18,66	1,57	24,61	23,07	22,15	23,42	74,68	85,26	88,63	5,43	37,05	3,10	-0,50	
27.08.02 07:59:17	4155,43	4103,71	4150,97	22,80	94,44	36,77	30,09	34,77	30,99	32,78	31,31	22,76	25,98	14,03	20,01	1,70	24,66	29,27	14,07	18,67	2,36	24,61	23,00	22,14	23,48	73,74	84,93	88,60	5,42	36,95	3,05	-0,45	
27.08.02 08:09:18	4197,34	4134,92	4200,91	22,77	94,58	36,96	30,20	34,97	31,26	32,96	31,59	22,75	25,98	13,91	20,04	1,65	24,65	29,25	14,10	18,62	1,56	24,62	23,05	22,12	23,39	76,65	88,23	89,52	5,52	37,05	3,00	-0,40	
27.08.02 08:19:18	4164,35	4121,55	4163,46	22,77	94,48	37,16	30,40	35,03	31,24	33,09	31,67	22,75	26,00	14,00	20,04	1,67	24,66	29,25	14,10	18,67	4,11	24,60	23,01	22,11	23,38	73,73	85,69	88,82	5,45	37,05	3,10	-0,45	
27.08.02 08:29:19	4150,97	4089,44	4149,19	22,86	94,20	37,45	30,38	35,06	31,21	33,15	31,71	22,75	26,02	14,05	20,01	1,86	24,65	29,26	14,13	18,67	0,02	24,58	22,99	22,09	23,37	72,27	83,82	88,47	5,39	37,15	3,10	-0,45	
27.08.02 08:39:20	4174,16	4120,65	4166,13	22,83	94,75	37,67	30,55	35,20	31,37	33,22	31,88	22,75	26,02	13,99	20,03	1,76	24,66	29,28	14,14	18,65	3,72	24,60	23,00	22,12	23,37	73,71	85,66	88,96	5,45	36,90	3,05	-0,45	
27.08.02 08:49:20	4166,13	4112,63	4159,00	22,83	94,44	37,88	30,44	35,11	31,31	33,18	31,85	22,75	26,03	13,99	20,04	1,79	24,68	29,26	14,10	18,64	2,41	24,56	22,93	22,09	23,35	72,84	85,00	88,81	5,43	37,10	3,05	-0,45	
27.08.02 08:59:20	4164,35	4109,06	4162,57	22,77	94,68	38,09	30,46	35,14	31,30	33,18	31,87	22,77	26,02	14,00	20,04	1,67	24,64	29,22	14,10	18,65	0,02	24,57	22,94	22,10	23,38	72,93	84,60	88,72	5,43	37,10	3,10	-0,47	
